Tamaño: 959,000 elementos | Tiempo: 358.300 ms
Tamaño: 960,000 elementos | Tiempo: 363.700 ms
Tamaño: 961,000 elementos | Tiempo: 355.400 ms
Tamaño: 962,000 elementos | Tiempo: 357.000 ms
Tamaño: 963,000 elementos | Tiempo: 368.300 ms
Tamaño: 964,000 elementos | Tiempo: 360.900 ms
Tamaño: 965,000 elementos | Tiempo: 350.000 ms
Tamaño: 966,000 elementos | Tiempo: 346.100 ms
Tamaño: 967,000 elementos | Tiempo: 346.800 ms
Tamaño: 968,000 elementos | Tiempo: 347.200 ms
Tamaño: 969,000 elementos | Tiempo: 352.900 ms
Tamaño: 970,000 elementos | Tiempo: 349.700 ms
Tamaño: 971,000 elementos | Tiempo: 349.300 ms
Tamaño: 972,000 elementos | Tiempo: 347.700 ms
Tamaño: 973,000 elementos | Tiempo: 353.500 ms
Tamaño: 974,000 elementos | Tiempo: 346.800 ms
Tamaño: 975,000 elementos | Tiempo: 360.400 ms
Tamaño: 976,000 elementos | Tiempo: 352.200 ms
Tamaño: 977,000 elementos | Tiempo: 354.200 ms
Tamaño: 978,000 elementos | Tiempo: 356.000 ms
Tamaño: 979,000 elementos | Tiempo: 352.900 ms
Tamaño: 980,000 elementos | Tiempo: 346.900 ms
Tamaño: 981,000 elementos | Tiempo: 357.900 ms
Tamaño: 982,000 elementos | Tiempo: 353.700 ms
Tamaño: 983,000 elementos | Tiempo: 356.400 ms
Tamaño: 984,000 elementos | Tiempo: 355.100 ms
Tamaño: 985,000 elementos | Tiempo: 351.400 ms
Tamaño: 986,000 elementos | Tiempo: 360.000 ms
Tamaño: 987,000 elementos | Tiempo: 358.500 ms
Tamaño: 988,000 elementos | Tiempo: 360.900 ms
Tamaño: 989,000 elementos | Tiempo: 353.700 ms
Tamaño: 990,000 elementos | Tiempo: 354.300 ms
Tamaño: 991,000 elementos | Tiempo: 357.900 ms
Tamaño: 992,000 elementos | Tiempo: 395.300 ms
Tamaño: 993,000 elementos | Tiempo: 355.200 ms
Tamaño: 994,000 elementos | Tiempo: 354.500 ms
Tamaño: 995,000 elementos | Tiempo: 357.100 ms
Tamaño: 996,000 elementos | Tiempo: 356.900 ms
Tamaño: 997,000 elementos | Tiempo: 360.200 ms
Tamaño: 998,000 elementos | Tiempo: 368.200 ms
Tamaño: 999,000 elementos | Tiempo: 360.900 ms
Tamaño: 1,000,000 elementos | Tiempo: 375.900 ms
